[36mconnect            |[0m [2020-09-14 10:00:09,172] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:05:03,267] ERROR WriteErrors: [BulkWriteError{index=0, code=61, message='Failed to target upsert by query :: could not extract exact shard key', details={}}] (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:05:03,267] ERROR WriteConcernError: null (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:05:03,267] ERROR WorkerSinkTask{id=mongos_45-0} Task threw an uncaught and unrecoverable exception. Task is being killed and will not recover until manually restarted. Error: Failed to write mongodb documents despite retrying (org.apache.kafka.connect.runtime.WorkerSinkTask)
[36mconnect            |[0m [2020-09-14 10:05:03,267] ERROR WorkerSinkTask{id=mongos_45-0} Task threw an uncaught and unrecoverable exception (org.apache.kafka.connect.runtime.WorkerTask)
[36mconnect            |[0m [2020-09-14 10:05:03,267] ERROR WorkerSinkTask{id=mongos_45-0} Task is being killed and will not recover until manually restarted (org.apache.kafka.connect.runtime.WorkerTask)
[36mconnect            |[0m [2020-09-14 10:05:03,267] INFO Stopping MongoDB sink task (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:05:03,306] INFO Closed connection [connectionId{localValue:438, serverValue:38586}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:05:03,306] INFO Closed connection [connectionId{localValue:437, serverValue:38631}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:05:03,307] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Revoke previously assigned partitions kafka1.kafka.foo-0 (org.apache.kafka.clients.consumer.internals.ConsumerCoordinator)
[36mconnect            |[0m [2020-09-14 10:05:03,307] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Member connector-consumer-mongos_45-0-8a551321-6451-4b36-9692-d7ff5489f233 sending LeaveGroup request to coordinator broker:29092 (id: 2147483646 rack: null) due to the consumer is being closed (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:05:03,308] INFO Publish thread interrupted for client_id=connector-consumer-mongos_45-0 client_type=CONSUMER session= cluster=JvSf76vYTmOXYk63vhP9AA group=connect-mongos_45 (io.confluent.monitoring.clients.interceptor.MonitoringInterceptor)
[36mconnect            |[0m [2020-09-14 10:05:03,313] INFO Publishing Monitoring Metrics stopped for client_id=connector-consumer-mongos_45-0 client_type=CONSUMER session= cluster=JvSf76vYTmOXYk63vhP9AA group=connect-mongos_45 (io.confluent.monitoring.clients.interceptor.MonitoringInterceptor)
[36mconnect            |[0m [2020-09-14 10:05:03,313] INFO [Producer clientId=confluent.monitoring.interceptor.connector-consumer-mongos_45-0] Closing the Kafka producer with timeoutMillis = 9223372036854775807 ms. (org.apache.kafka.clients.producer.KafkaProducer)
[36mconnect            |[0m [2020-09-14 10:05:03,316] INFO Closed monitoring interceptor for client_id=connector-consumer-mongos_45-0 client_type=CONSUMER session= cluster=JvSf76vYTmOXYk63vhP9AA group=connect-mongos_45 (io.confluent.monitoring.clients.interceptor.MonitoringInterceptor)
[36mconnect            |[0m [2020-09-14 10:05:09,202] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:05:09,202] INFO WorkerSourceTask{id=source_kafka-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:05:19,206] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:05:19,206] INFO WorkerSourceTask{id=source_kafka-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:05:29,207] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:05:29,208] INFO WorkerSourceTask{id=source_kafka-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:05:39,212] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:05:39,212] INFO WorkerSourceTask{id=source_kafka-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:05:40,161] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Session key updated (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
